timestamp,power.draw [W],utilization.gpu [%],memory.used [MiB]
2025/11/27 17:04:25.328, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:04:25.497, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:04:25.665, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:04:25.833, 135.59 W, 100 %, 9727 MiB
2025/11/27 17:04:26.002, 135.59 W, 100 %, 9727 MiB
2025/11/27 17:04:26.171, 135.59 W, 100 %, 9727 MiB
2025/11/27 17:04:26.338, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:04:26.507, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:04:26.677, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:04:26.845, 135.89 W, 100 %, 9727 MiB
2025/11/27 17:04:27.016, 135.89 W, 100 %, 9727 MiB
2025/11/27 17:04:27.199, 135.89 W, 100 %, 9727 MiB
2025/11/27 17:04:27.368, 135.59 W, 100 %, 9727 MiB
2025/11/27 17:04:27.537, 135.59 W, 100 %, 9727 MiB
2025/11/27 17:04:27.707, 135.59 W, 100 %, 9727 MiB
2025/11/27 17:04:27.876, 134.98 W, 100 %, 9727 MiB
2025/11/27 17:04:28.046, 134.98 W, 100 %, 9727 MiB
2025/11/27 17:04:28.215, 134.98 W, 100 %, 9727 MiB
2025/11/27 17:04:28.385, 134.50 W, 98 %, 9727 MiB
2025/11/27 17:04:28.555, 134.50 W, 98 %, 9727 MiB
2025/11/27 17:04:28.724, 134.50 W, 98 %, 9727 MiB
2025/11/27 17:04:28.892, 134.15 W, 98 %, 9727 MiB
2025/11/27 17:04:29.061, 134.15 W, 98 %, 9727 MiB
2025/11/27 17:04:29.230, 134.15 W, 98 %, 9727 MiB
2025/11/27 17:04:29.414, 135.01 W, 100 %, 9727 MiB
2025/11/27 17:04:29.585, 135.01 W, 100 %, 9727 MiB
2025/11/27 17:04:29.752, 135.01 W, 100 %, 9727 MiB
2025/11/27 17:04:29.920, 136.06 W, 100 %, 9727 MiB
2025/11/27 17:04:30.089, 136.06 W, 100 %, 9727 MiB
2025/11/27 17:04:30.258, 136.06 W, 100 %, 9727 MiB
2025/11/27 17:04:30.427, 134.96 W, 97 %, 9727 MiB
2025/11/27 17:04:30.581, 134.96 W, 97 %, 9727 MiB
2025/11/27 17:04:30.750, 134.96 W, 97 %, 9727 MiB
2025/11/27 17:04:30.920, 136.54 W, 97 %, 9727 MiB
2025/11/27 17:04:31.090, 136.54 W, 97 %, 9727 MiB
2025/11/27 17:04:31.260, 136.54 W, 97 %, 9727 MiB
