timestamp,power.draw [W],utilization.gpu [%],memory.used [MiB]
2025/11/27 17:10:02.525, 144.94 W, 100 %, 9499 MiB
2025/11/27 17:10:02.680, 144.94 W, 100 %, 9499 MiB
2025/11/27 17:10:02.835, 139.60 W, 100 %, 9499 MiB
2025/11/27 17:10:03.021, 139.60 W, 100 %, 9499 MiB
2025/11/27 17:10:03.176, 139.60 W, 100 %, 9499 MiB
2025/11/27 17:10:03.331, 138.31 W, 99 %, 9499 MiB
2025/11/27 17:10:03.503, 138.31 W, 99 %, 9499 MiB
2025/11/27 17:10:03.675, 138.31 W, 99 %, 9499 MiB
2025/11/27 17:10:03.830, 136.94 W, 99 %, 9499 MiB
2025/11/27 17:10:03.985, 136.94 W, 99 %, 9499 MiB
2025/11/27 17:10:04.140, 136.94 W, 99 %, 9499 MiB
2025/11/27 17:10:04.297, 136.94 W, 99 %, 9499 MiB
2025/11/27 17:10:04.452, 136.25 W, 98 %, 9499 MiB
2025/11/27 17:10:04.639, 136.25 W, 98 %, 9499 MiB
2025/11/27 17:10:04.796, 136.25 W, 98 %, 9499 MiB
2025/11/27 17:10:04.968, 135.55 W, 98 %, 9499 MiB
2025/11/27 17:10:05.123, 135.55 W, 98 %, 9499 MiB
2025/11/27 17:10:05.280, 135.55 W, 98 %, 9499 MiB
2025/11/27 17:10:05.451, 136.54 W, 100 %, 9499 MiB
2025/11/27 17:10:05.606, 136.54 W, 100 %, 9499 MiB
2025/11/27 17:10:05.761, 136.54 W, 100 %, 9499 MiB
2025/11/27 17:10:05.930, 138.10 W, 100 %, 9499 MiB
2025/11/27 17:10:06.087, 138.10 W, 100 %, 9499 MiB
2025/11/27 17:10:06.242, 138.10 W, 100 %, 9499 MiB
2025/11/27 17:10:06.412, 136.54 W, 98 %, 9499 MiB
2025/11/27 17:10:06.566, 136.54 W, 98 %, 9499 MiB
2025/11/27 17:10:06.721, 136.54 W, 98 %, 9499 MiB
2025/11/27 17:10:06.891, 137.23 W, 98 %, 9499 MiB
2025/11/27 17:10:07.046, 137.23 W, 98 %, 9499 MiB
2025/11/27 17:10:07.215, 137.23 W, 98 %, 9499 MiB
2025/11/27 17:10:07.384, 138.66 W, 100 %, 9499 MiB
2025/11/27 17:10:07.537, 138.66 W, 100 %, 9499 MiB
2025/11/27 17:10:07.693, 138.66 W, 100 %, 9499 MiB
2025/11/27 17:10:07.865, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:10:08.035, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:10:08.190, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:10:08.361, 138.66 W, 100 %, 9499 MiB
2025/11/27 17:10:08.529, 138.66 W, 100 %, 9499 MiB
2025/11/27 17:10:08.683, 138.66 W, 100 %, 9499 MiB
2025/11/27 17:10:08.838, 138.53 W, 100 %, 9499 MiB
2025/11/27 17:10:08.994, 138.53 W, 100 %, 9499 MiB
2025/11/27 17:10:09.164, 138.53 W, 100 %, 9499 MiB
2025/11/27 17:10:09.319, 138.98 W, 100 %, 9499 MiB
2025/11/27 17:10:09.488, 138.98 W, 100 %, 9499 MiB
2025/11/27 17:10:09.644, 138.98 W, 100 %, 9499 MiB
2025/11/27 17:10:09.814, 139.04 W, 100 %, 9499 MiB
2025/11/27 17:10:09.985, 139.04 W, 100 %, 9499 MiB
2025/11/27 17:10:10.156, 139.04 W, 100 %, 9499 MiB
2025/11/27 17:10:10.328, 137.85 W, 99 %, 9499 MiB
2025/11/27 17:10:10.482, 137.85 W, 99 %, 9499 MiB
2025/11/27 17:10:10.637, 137.85 W, 99 %, 9499 MiB
2025/11/27 17:10:10.793, 137.85 W, 99 %, 9499 MiB
2025/11/27 17:10:10.963, 136.23 W, 99 %, 9499 MiB
2025/11/27 17:10:11.134, 136.23 W, 99 %, 9499 MiB
2025/11/27 17:10:11.305, 135.48 W, 99 %, 9499 MiB
2025/11/27 17:10:11.476, 135.48 W, 99 %, 9499 MiB
2025/11/27 17:10:11.646, 135.48 W, 99 %, 9499 MiB
2025/11/27 17:10:11.818, 136.72 W, 99 %, 9499 MiB
2025/11/27 17:10:12.003, 136.72 W, 99 %, 9499 MiB
2025/11/27 17:10:12.175, 136.72 W, 99 %, 9499 MiB
2025/11/27 17:10:12.329, 136.69 W, 98 %, 9499 MiB
2025/11/27 17:10:12.501, 136.69 W, 98 %, 9499 MiB
2025/11/27 17:10:12.670, 136.69 W, 98 %, 9499 MiB
2025/11/27 17:10:12.842, 136.86 W, 98 %, 9499 MiB
2025/11/27 17:10:13.013, 136.86 W, 98 %, 9499 MiB
2025/11/27 17:10:13.182, 136.86 W, 98 %, 9499 MiB
2025/11/27 17:10:13.339, 137.30 W, 98 %, 9499 MiB
2025/11/27 17:10:13.510, 137.30 W, 98 %, 9499 MiB
2025/11/27 17:10:13.681, 137.30 W, 98 %, 9499 MiB
2025/11/27 17:10:13.850, 136.68 W, 98 %, 9499 MiB
2025/11/27 17:10:14.021, 136.68 W, 98 %, 9499 MiB
2025/11/27 17:10:14.193, 136.68 W, 98 %, 9499 MiB
2025/11/27 17:10:14.362, 135.35 W, 99 %, 9499 MiB
2025/11/27 17:10:14.534, 135.35 W, 99 %, 9499 MiB
2025/11/27 17:10:14.704, 135.35 W, 99 %, 9499 MiB
2025/11/27 17:10:14.858, 136.13 W, 99 %, 9499 MiB
2025/11/27 17:10:15.029, 136.13 W, 99 %, 9499 MiB
2025/11/27 17:10:15.184, 136.13 W, 99 %, 9499 MiB
2025/11/27 17:10:15.339, 137.83 W, 100 %, 9499 MiB
2025/11/27 17:10:15.494, 137.83 W, 100 %, 9499 MiB
2025/11/27 17:10:15.666, 137.83 W, 100 %, 9499 MiB
2025/11/27 17:10:15.836, 138.33 W, 100 %, 9499 MiB
2025/11/27 17:10:15.990, 138.33 W, 100 %, 9499 MiB
2025/11/27 17:10:16.162, 138.33 W, 100 %, 9499 MiB
2025/11/27 17:10:16.347, 137.83 W, 100 %, 9499 MiB
2025/11/27 17:10:16.500, 137.83 W, 100 %, 9499 MiB
2025/11/27 17:10:16.670, 137.83 W, 100 %, 9499 MiB
2025/11/27 17:10:16.842, 137.81 W, 100 %, 9499 MiB
2025/11/27 17:10:16.996, 137.81 W, 100 %, 9499 MiB
2025/11/27 17:10:17.164, 137.81 W, 100 %, 9499 MiB
2025/11/27 17:10:17.333, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:10:17.504, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:10:17.658, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:10:17.813, 138.91 W, 100 %, 9499 MiB
2025/11/27 17:10:17.970, 138.91 W, 100 %, 9499 MiB
2025/11/27 17:10:18.141, 138.91 W, 100 %, 9499 MiB
2025/11/27 17:10:18.311, 138.51 W, 98 %, 9499 MiB
2025/11/27 17:10:18.485, 138.51 W, 98 %, 9499 MiB
2025/11/27 17:10:18.639, 138.51 W, 98 %, 9499 MiB
2025/11/27 17:10:18.821, 137.11 W, 98 %, 9499 MiB
2025/11/27 17:10:18.983, 137.11 W, 98 %, 9499 MiB
2025/11/27 17:10:19.155, 137.11 W, 98 %, 9499 MiB
2025/11/27 17:10:19.326, 136.65 W, 100 %, 9499 MiB
2025/11/27 17:10:19.496, 136.65 W, 100 %, 9499 MiB
2025/11/27 17:10:19.683, 136.65 W, 100 %, 9499 MiB
2025/11/27 17:10:19.840, 137.67 W, 100 %, 9499 MiB
2025/11/27 17:10:20.008, 137.67 W, 100 %, 9499 MiB
2025/11/27 17:10:20.179, 137.67 W, 100 %, 9499 MiB
2025/11/27 17:10:20.333, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:10:20.505, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:10:20.659, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:10:20.829, 139.13 W, 100 %, 9499 MiB
2025/11/27 17:10:20.984, 139.13 W, 100 %, 9499 MiB
2025/11/27 17:10:21.155, 139.13 W, 100 %, 9499 MiB
2025/11/27 17:10:21.311, 139.19 W, 100 %, 9499 MiB
2025/11/27 17:10:21.498, 139.19 W, 100 %, 9499 MiB
2025/11/27 17:10:21.667, 139.19 W, 100 %, 9499 MiB
2025/11/27 17:10:21.839, 138.61 W, 100 %, 9499 MiB
2025/11/27 17:10:22.010, 138.61 W, 100 %, 9499 MiB
2025/11/27 17:10:22.181, 138.61 W, 100 %, 9499 MiB
2025/11/27 17:10:22.337, 138.03 W, 100 %, 9499 MiB
2025/11/27 17:10:22.508, 138.03 W, 100 %, 9499 MiB
2025/11/27 17:10:22.677, 138.03 W, 100 %, 9499 MiB
2025/11/27 17:10:22.834, 138.19 W, 100 %, 9499 MiB
2025/11/27 17:10:23.003, 138.19 W, 100 %, 9499 MiB
2025/11/27 17:10:23.173, 138.19 W, 100 %, 9499 MiB
2025/11/27 17:10:23.329, 138.90 W, 100 %, 9499 MiB
2025/11/27 17:10:23.498, 138.90 W, 100 %, 9499 MiB
2025/11/27 17:10:23.654, 138.90 W, 100 %, 9499 MiB
2025/11/27 17:10:23.823, 138.79 W, 100 %, 9499 MiB
2025/11/27 17:10:23.994, 138.79 W, 100 %, 9499 MiB
2025/11/27 17:10:24.163, 138.79 W, 100 %, 9499 MiB
2025/11/27 17:10:24.318, 138.22 W, 100 %, 9499 MiB
2025/11/27 17:10:24.473, 138.22 W, 100 %, 9499 MiB
2025/11/27 17:10:24.644, 138.22 W, 100 %, 9499 MiB
2025/11/27 17:10:24.798, 138.22 W, 100 %, 9499 MiB
2025/11/27 17:10:24.968, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:10:25.123, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:10:25.277, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:10:25.433, 138.91 W, 100 %, 9499 MiB
2025/11/27 17:10:25.587, 138.91 W, 100 %, 9499 MiB
2025/11/27 17:10:25.759, 138.91 W, 100 %, 9499 MiB
2025/11/27 17:10:25.929, 139.34 W, 100 %, 9499 MiB
2025/11/27 17:10:26.100, 139.34 W, 100 %, 9499 MiB
2025/11/27 17:10:26.269, 139.34 W, 100 %, 9499 MiB
2025/11/27 17:10:26.439, 138.24 W, 98 %, 9499 MiB
2025/11/27 17:10:26.610, 138.24 W, 98 %, 9499 MiB
2025/11/27 17:10:26.780, 138.24 W, 98 %, 9499 MiB
2025/11/27 17:10:26.951, 135.46 W, 98 %, 9499 MiB
2025/11/27 17:10:27.106, 135.46 W, 98 %, 9499 MiB
2025/11/27 17:10:27.261, 135.46 W, 98 %, 9499 MiB
2025/11/27 17:10:27.446, 142.05 W, 92 %, 9499 MiB
2025/11/27 17:10:27.603, 142.05 W, 92 %, 9499 MiB
2025/11/27 17:10:27.757, 142.05 W, 92 %, 9499 MiB
2025/11/27 17:10:27.913, 151.79 W, 92 %, 9499 MiB
2025/11/27 17:10:28.083, 151.79 W, 92 %, 9499 MiB
2025/11/27 17:10:28.253, 151.79 W, 92 %, 9499 MiB
2025/11/27 17:10:28.438, 151.74 W, 92 %, 9499 MiB
2025/11/27 17:10:28.609, 151.74 W, 92 %, 9499 MiB
2025/11/27 17:10:28.764, 151.74 W, 92 %, 9499 MiB
2025/11/27 17:10:28.935, 146.78 W, 92 %, 9499 MiB
2025/11/27 17:10:29.089, 146.78 W, 92 %, 9499 MiB
2025/11/27 17:10:29.257, 146.78 W, 92 %, 9499 MiB
2025/11/27 17:10:29.442, 149.50 W, 91 %, 9499 MiB
2025/11/27 17:10:29.595, 149.50 W, 91 %, 9499 MiB
2025/11/27 17:10:29.765, 149.50 W, 91 %, 9499 MiB
2025/11/27 17:10:29.919, 151.33 W, 91 %, 9499 MiB
2025/11/27 17:10:30.075, 151.33 W, 91 %, 9499 MiB
2025/11/27 17:10:30.245, 151.33 W, 91 %, 9499 MiB
2025/11/27 17:10:30.401, 150.52 W, 92 %, 9499 MiB
2025/11/27 17:10:30.585, 150.52 W, 92 %, 9499 MiB
2025/11/27 17:10:30.740, 150.52 W, 92 %, 9499 MiB
2025/11/27 17:10:30.896, 148.57 W, 92 %, 9499 MiB
2025/11/27 17:10:31.080, 148.57 W, 92 %, 9499 MiB
2025/11/27 17:10:31.250, 148.57 W, 92 %, 9499 MiB
2025/11/27 17:10:31.437, 147.32 W, 86 %, 9499 MiB
2025/11/27 17:10:31.606, 147.32 W, 86 %, 9499 MiB
2025/11/27 17:10:31.774, 147.32 W, 86 %, 9499 MiB
2025/11/27 17:10:31.944, 148.05 W, 86 %, 9499 MiB
2025/11/27 17:10:32.098, 148.05 W, 86 %, 9499 MiB
2025/11/27 17:10:32.267, 148.05 W, 86 %, 9499 MiB
2025/11/27 17:10:32.436, 148.04 W, 91 %, 9499 MiB
2025/11/27 17:10:32.591, 148.04 W, 91 %, 9499 MiB
2025/11/27 17:10:32.761, 148.04 W, 91 %, 9499 MiB
2025/11/27 17:10:32.915, 148.71 W, 91 %, 9499 MiB
2025/11/27 17:10:33.083, 148.71 W, 91 %, 9499 MiB
2025/11/27 17:10:33.252, 148.71 W, 91 %, 9499 MiB
2025/11/27 17:10:33.438, 148.42 W, 93 %, 9499 MiB
2025/11/27 17:10:33.593, 148.42 W, 93 %, 9499 MiB
2025/11/27 17:10:33.746, 148.42 W, 93 %, 9499 MiB
2025/11/27 17:10:33.915, 147.69 W, 93 %, 9499 MiB
2025/11/27 17:10:34.067, 147.69 W, 93 %, 9499 MiB
2025/11/27 17:10:34.238, 147.69 W, 93 %, 9499 MiB
2025/11/27 17:10:34.408, 147.14 W, 88 %, 9499 MiB
2025/11/27 17:10:34.576, 147.14 W, 88 %, 9499 MiB
2025/11/27 17:10:34.745, 147.14 W, 88 %, 9499 MiB
2025/11/27 17:10:34.915, 147.31 W, 88 %, 9499 MiB
2025/11/27 17:10:35.084, 147.31 W, 88 %, 9499 MiB
2025/11/27 17:10:35.255, 147.31 W, 88 %, 9499 MiB
2025/11/27 17:10:35.438, 147.28 W, 91 %, 9499 MiB
2025/11/27 17:10:35.638, 147.28 W, 91 %, 9499 MiB
2025/11/27 17:10:35.808, 147.46 W, 91 %, 9499 MiB
2025/11/27 17:10:35.977, 147.46 W, 91 %, 9499 MiB
2025/11/27 17:10:36.132, 147.46 W, 91 %, 9499 MiB
2025/11/27 17:10:36.302, 147.46 W, 91 %, 9499 MiB
2025/11/27 17:10:36.456, 147.81 W, 91 %, 9499 MiB
2025/11/27 17:10:36.642, 147.81 W, 91 %, 9499 MiB
2025/11/27 17:10:36.811, 147.84 W, 91 %, 9499 MiB
2025/11/27 17:10:36.980, 147.84 W, 91 %, 9499 MiB
2025/11/27 17:10:37.135, 147.84 W, 91 %, 9499 MiB
2025/11/27 17:10:37.304, 147.84 W, 91 %, 9499 MiB
2025/11/27 17:10:37.474, 147.93 W, 90 %, 9499 MiB
2025/11/27 17:10:37.628, 147.93 W, 90 %, 9499 MiB
2025/11/27 17:10:37.798, 147.93 W, 90 %, 9499 MiB
2025/11/27 17:10:37.967, 148.29 W, 90 %, 9499 MiB
2025/11/27 17:10:38.135, 148.29 W, 90 %, 9499 MiB
2025/11/27 17:10:38.306, 148.29 W, 90 %, 9499 MiB
2025/11/27 17:10:38.475, 147.85 W, 91 %, 9499 MiB
2025/11/27 17:10:38.646, 147.85 W, 91 %, 9499 MiB
2025/11/27 17:10:38.831, 147.82 W, 91 %, 9499 MiB
2025/11/27 17:10:39.000, 147.82 W, 91 %, 9499 MiB
2025/11/27 17:10:39.168, 147.82 W, 91 %, 9499 MiB
2025/11/27 17:10:39.337, 148.42 W, 92 %, 9499 MiB
2025/11/27 17:10:39.507, 148.42 W, 92 %, 9499 MiB
2025/11/27 17:10:39.676, 148.42 W, 92 %, 9499 MiB
2025/11/27 17:10:39.845, 148.20 W, 92 %, 9499 MiB
2025/11/27 17:10:40.000, 148.20 W, 92 %, 9499 MiB
2025/11/27 17:10:40.153, 148.20 W, 92 %, 9499 MiB
2025/11/27 17:10:40.322, 147.77 W, 90 %, 9499 MiB
2025/11/27 17:10:40.492, 147.77 W, 90 %, 9499 MiB
2025/11/27 17:10:40.647, 147.77 W, 90 %, 9499 MiB
2025/11/27 17:10:40.831, 147.79 W, 90 %, 9499 MiB
2025/11/27 17:10:40.984, 147.79 W, 90 %, 9499 MiB
2025/11/27 17:10:41.155, 147.79 W, 90 %, 9499 MiB
2025/11/27 17:10:41.324, 147.55 W, 91 %, 9499 MiB
2025/11/27 17:10:41.478, 147.55 W, 91 %, 9499 MiB
2025/11/27 17:10:41.646, 147.55 W, 91 %, 9499 MiB
2025/11/27 17:10:41.832, 146.78 W, 91 %, 9499 MiB
2025/11/27 17:10:42.001, 146.78 W, 91 %, 9499 MiB
2025/11/27 17:10:42.155, 146.78 W, 91 %, 9499 MiB
2025/11/27 17:10:42.326, 146.94 W, 91 %, 9499 MiB
2025/11/27 17:10:42.496, 146.94 W, 91 %, 9499 MiB
2025/11/27 17:10:42.667, 146.94 W, 91 %, 9499 MiB
2025/11/27 17:10:42.836, 147.57 W, 91 %, 9499 MiB
2025/11/27 17:10:42.992, 147.57 W, 91 %, 9499 MiB
2025/11/27 17:10:43.162, 147.57 W, 91 %, 9499 MiB
2025/11/27 17:10:43.332, 147.78 W, 92 %, 9499 MiB
2025/11/27 17:10:43.502, 147.78 W, 92 %, 9499 MiB
2025/11/27 17:10:43.689, 147.78 W, 92 %, 9499 MiB
2025/11/27 17:10:43.859, 147.96 W, 92 %, 9499 MiB
2025/11/27 17:10:44.044, 147.96 W, 92 %, 9499 MiB
2025/11/27 17:10:44.215, 147.96 W, 92 %, 9499 MiB
2025/11/27 17:10:44.400, 147.21 W, 93 %, 9499 MiB
2025/11/27 17:10:44.556, 147.21 W, 93 %, 9499 MiB
2025/11/27 17:10:44.726, 147.21 W, 93 %, 9499 MiB
2025/11/27 17:10:44.895, 144.15 W, 93 %, 9499 MiB
2025/11/27 17:10:45.051, 144.15 W, 93 %, 9499 MiB
2025/11/27 17:10:45.204, 144.15 W, 93 %, 9499 MiB
2025/11/27 17:10:45.374, 141.99 W, 91 %, 9499 MiB
2025/11/27 17:10:45.543, 141.99 W, 91 %, 9499 MiB
2025/11/27 17:10:45.698, 141.99 W, 91 %, 9499 MiB
2025/11/27 17:10:45.867, 142.99 W, 91 %, 9499 MiB
2025/11/27 17:10:46.036, 142.99 W, 91 %, 9499 MiB
2025/11/27 17:10:46.191, 142.99 W, 91 %, 9499 MiB
2025/11/27 17:10:46.360, 145.54 W, 90 %, 9499 MiB
2025/11/27 17:10:46.531, 145.54 W, 90 %, 9499 MiB
2025/11/27 17:10:46.716, 145.54 W, 90 %, 9499 MiB
2025/11/27 17:10:46.885, 148.07 W, 90 %, 9499 MiB
2025/11/27 17:10:47.056, 148.07 W, 90 %, 9499 MiB
2025/11/27 17:10:47.241, 148.07 W, 90 %, 9499 MiB
2025/11/27 17:10:47.425, 147.91 W, 92 %, 9499 MiB
2025/11/27 17:10:47.595, 147.91 W, 92 %, 9499 MiB
2025/11/27 17:10:47.765, 147.91 W, 92 %, 9499 MiB
2025/11/27 17:10:47.920, 147.51 W, 92 %, 9499 MiB
2025/11/27 17:10:48.088, 147.51 W, 92 %, 9499 MiB
2025/11/27 17:10:48.257, 147.51 W, 92 %, 9499 MiB
2025/11/27 17:10:48.474, 136.05 W, 0 %, 9499 MiB
2025/11/27 17:10:48.643, 136.05 W, 0 %, 9499 MiB
2025/11/27 17:10:48.832, 132.09 W, 0 %, 9499 MiB
2025/11/27 17:10:48.996, 132.09 W, 0 %, 9499 MiB
2025/11/27 17:10:49.150, 132.09 W, 0 %, 9499 MiB
2025/11/27 17:10:49.322, 128.79 W, 100 %, 9499 MiB
2025/11/27 17:10:49.492, 128.79 W, 100 %, 9499 MiB
2025/11/27 17:10:49.661, 128.79 W, 100 %, 9499 MiB
2025/11/27 17:10:49.831, 139.11 W, 100 %, 9499 MiB
2025/11/27 17:10:49.999, 139.11 W, 100 %, 9499 MiB
2025/11/27 17:10:50.170, 139.11 W, 100 %, 9499 MiB
2025/11/27 17:10:50.341, 139.63 W, 100 %, 9499 MiB
2025/11/27 17:10:50.513, 139.63 W, 100 %, 9499 MiB
2025/11/27 17:10:50.666, 139.63 W, 100 %, 9499 MiB
2025/11/27 17:10:50.852, 139.53 W, 100 %, 9499 MiB
2025/11/27 17:10:51.071, 139.53 W, 100 %, 9499 MiB
2025/11/27 17:10:51.243, 139.53 W, 100 %, 9499 MiB
2025/11/27 17:10:51.414, 139.12 W, 99 %, 9499 MiB
2025/11/27 17:10:51.570, 139.12 W, 99 %, 9499 MiB
2025/11/27 17:10:51.723, 139.12 W, 99 %, 9499 MiB
2025/11/27 17:10:51.879, 139.39 W, 99 %, 9499 MiB
2025/11/27 17:10:52.049, 139.39 W, 99 %, 9499 MiB
2025/11/27 17:10:52.221, 139.39 W, 99 %, 9499 MiB
2025/11/27 17:10:52.392, 139.60 W, 100 %, 9499 MiB
2025/11/27 17:10:52.563, 139.60 W, 100 %, 9499 MiB
2025/11/27 17:10:52.735, 139.60 W, 100 %, 9499 MiB
2025/11/27 17:10:52.892, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:10:53.063, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:10:53.234, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:10:53.405, 136.70 W, 98 %, 9499 MiB
2025/11/27 17:10:53.574, 136.70 W, 98 %, 9499 MiB
2025/11/27 17:10:53.745, 136.70 W, 98 %, 9499 MiB
2025/11/27 17:10:53.917, 135.26 W, 98 %, 9499 MiB
2025/11/27 17:10:54.086, 135.26 W, 98 %, 9499 MiB
2025/11/27 17:10:54.258, 135.26 W, 98 %, 9499 MiB
2025/11/27 17:10:54.429, 134.53 W, 98 %, 9499 MiB
2025/11/27 17:10:54.586, 134.53 W, 98 %, 9499 MiB
2025/11/27 17:10:54.742, 134.53 W, 98 %, 9499 MiB
2025/11/27 17:10:54.896, 135.00 W, 98 %, 9499 MiB
2025/11/27 17:10:55.067, 135.00 W, 98 %, 9499 MiB
2025/11/27 17:10:55.238, 135.00 W, 98 %, 9499 MiB
2025/11/27 17:10:55.410, 136.08 W, 98 %, 9499 MiB
2025/11/27 17:10:55.566, 136.08 W, 98 %, 9499 MiB
2025/11/27 17:10:55.720, 136.08 W, 98 %, 9499 MiB
2025/11/27 17:10:55.890, 136.08 W, 98 %, 9499 MiB
2025/11/27 17:10:56.062, 136.08 W, 98 %, 9499 MiB
2025/11/27 17:10:56.216, 136.08 W, 98 %, 9499 MiB
2025/11/27 17:10:56.387, 135.80 W, 99 %, 9499 MiB
2025/11/27 17:10:56.557, 135.80 W, 99 %, 9499 MiB
2025/11/27 17:10:56.728, 135.80 W, 99 %, 9499 MiB
2025/11/27 17:10:56.898, 136.33 W, 99 %, 9499 MiB
2025/11/27 17:10:57.054, 136.33 W, 99 %, 9499 MiB
2025/11/27 17:10:57.210, 136.33 W, 99 %, 9499 MiB
2025/11/27 17:10:57.366, 136.65 W, 97 %, 9499 MiB
2025/11/27 17:10:57.536, 136.65 W, 97 %, 9499 MiB
2025/11/27 17:10:57.721, 136.65 W, 97 %, 9499 MiB
2025/11/27 17:10:57.877, 136.63 W, 97 %, 9499 MiB
2025/11/27 17:10:58.046, 136.63 W, 97 %, 9499 MiB
2025/11/27 17:10:58.218, 136.63 W, 97 %, 9499 MiB
2025/11/27 17:10:58.389, 136.51 W, 99 %, 9499 MiB
2025/11/27 17:10:58.543, 136.51 W, 99 %, 9499 MiB
2025/11/27 17:10:58.729, 136.51 W, 99 %, 9499 MiB
2025/11/27 17:10:58.899, 138.13 W, 99 %, 9499 MiB
2025/11/27 17:10:59.069, 138.13 W, 99 %, 9499 MiB
2025/11/27 17:10:59.237, 138.13 W, 99 %, 9499 MiB
2025/11/27 17:10:59.392, 139.06 W, 100 %, 9499 MiB
2025/11/27 17:10:59.563, 139.06 W, 100 %, 9499 MiB
2025/11/27 17:10:59.733, 139.06 W, 100 %, 9499 MiB
2025/11/27 17:10:59.903, 138.93 W, 100 %, 9499 MiB
2025/11/27 17:11:00.073, 138.93 W, 100 %, 9499 MiB
2025/11/27 17:11:00.242, 138.93 W, 100 %, 9499 MiB
2025/11/27 17:11:00.412, 139.07 W, 100 %, 9499 MiB
2025/11/27 17:11:00.582, 139.07 W, 100 %, 9499 MiB
2025/11/27 17:11:00.752, 139.07 W, 100 %, 9499 MiB
2025/11/27 17:11:00.922, 138.78 W, 100 %, 9499 MiB
2025/11/27 17:11:01.075, 138.78 W, 100 %, 9499 MiB
2025/11/27 17:11:01.248, 138.78 W, 100 %, 9499 MiB
2025/11/27 17:11:01.418, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:11:01.587, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:11:01.756, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:11:01.924, 138.62 W, 100 %, 9499 MiB
2025/11/27 17:11:02.081, 138.62 W, 100 %, 9499 MiB
2025/11/27 17:11:02.251, 138.62 W, 100 %, 9499 MiB
2025/11/27 17:11:02.407, 136.03 W, 98 %, 9499 MiB
2025/11/27 17:11:02.562, 136.03 W, 98 %, 9499 MiB
2025/11/27 17:11:02.734, 136.03 W, 98 %, 9499 MiB
2025/11/27 17:11:02.902, 135.22 W, 98 %, 9499 MiB
2025/11/27 17:11:03.072, 135.22 W, 98 %, 9499 MiB
2025/11/27 17:11:03.244, 135.22 W, 98 %, 9499 MiB
2025/11/27 17:11:03.401, 135.63 W, 99 %, 9499 MiB
2025/11/27 17:11:03.569, 135.63 W, 99 %, 9499 MiB
2025/11/27 17:11:03.741, 135.63 W, 99 %, 9499 MiB
2025/11/27 17:11:03.911, 135.71 W, 99 %, 9499 MiB
2025/11/27 17:11:04.084, 135.71 W, 99 %, 9499 MiB
2025/11/27 17:11:04.254, 135.71 W, 99 %, 9499 MiB
2025/11/27 17:11:04.409, 136.17 W, 98 %, 9499 MiB
2025/11/27 17:11:04.579, 136.17 W, 98 %, 9499 MiB
2025/11/27 17:11:04.748, 136.17 W, 98 %, 9499 MiB
2025/11/27 17:11:04.903, 136.26 W, 98 %, 9499 MiB
2025/11/27 17:11:05.075, 136.26 W, 98 %, 9499 MiB
2025/11/27 17:11:05.246, 136.26 W, 98 %, 9499 MiB
2025/11/27 17:11:05.401, 136.23 W, 99 %, 9499 MiB
2025/11/27 17:11:05.558, 136.23 W, 99 %, 9499 MiB
2025/11/27 17:11:05.730, 136.23 W, 99 %, 9499 MiB
2025/11/27 17:11:05.902, 137.37 W, 99 %, 9499 MiB
2025/11/27 17:11:06.072, 137.37 W, 99 %, 9499 MiB
2025/11/27 17:11:06.227, 137.37 W, 99 %, 9499 MiB
2025/11/27 17:11:06.382, 138.65 W, 100 %, 9499 MiB
2025/11/27 17:11:06.551, 138.65 W, 100 %, 9499 MiB
2025/11/27 17:11:06.721, 138.65 W, 100 %, 9499 MiB
2025/11/27 17:11:06.908, 138.88 W, 100 %, 9499 MiB
2025/11/27 17:11:07.063, 138.88 W, 100 %, 9499 MiB
2025/11/27 17:11:07.216, 138.88 W, 100 %, 9499 MiB
2025/11/27 17:11:07.370, 138.48 W, 100 %, 9499 MiB
2025/11/27 17:11:07.539, 138.48 W, 100 %, 9499 MiB
2025/11/27 17:11:07.708, 138.48 W, 100 %, 9499 MiB
2025/11/27 17:11:07.863, 138.46 W, 100 %, 9499 MiB
2025/11/27 17:11:08.033, 138.46 W, 100 %, 9499 MiB
2025/11/27 17:11:08.203, 138.46 W, 100 %, 9499 MiB
2025/11/27 17:11:08.359, 139.35 W, 100 %, 9499 MiB
2025/11/27 17:11:08.513, 139.35 W, 100 %, 9499 MiB
2025/11/27 17:11:08.684, 139.35 W, 100 %, 9499 MiB
2025/11/27 17:11:08.854, 139.57 W, 100 %, 9499 MiB
